"B_N_Mh" "B_N_Mhb" "C_N_Mh" "C_N_Mhb"
169.128401731619 187.457025289523 248.085620192642 196.256770608316
190.165752215532 218.794734191236 444.938323124784 291.688809666721
179.828437620831 201.426148794637 315.27729821496 220.517008115019
172.934894392903 191.445293281709 218.425330600757 194.012455840578
153.594645947932 163.513263307167 215.095503938381 168.177707323674
164.434546246638 169.982245889148 190.777625197201 165.526536768699
242.36411762731 302.70372852814 345.454238652435 268.172691667409
166.5930036972 183.068956904774 210.055010128556 179.110292948457
188.495973635511 216.516635320389 255.463191614321 199.385740437454
188.241614374484 221.358381833802 249.596988106134 209.406420731732
196.391384762851 264.344999645433 335.384572227958 241.542816296226
163.75751813388 180.158920534843 229.518355426131 186.097705372944
193.465791861271 219.569989635555 263.756803034752 206.280326702311
161.851094690123 180.914350392722 239.644548300472 193.134538150488
199.891844283108 217.371067864455 255.507058959216 199.471587826925
178.630448062429 195.483266659617 218.309855990271 186.915577416551
179.379654706607 208.040012580273 279.918813842818 217.457424411345
189.272226860219 218.447035353998 263.790042515838 216.95543499653
169.691068149945 182.837886981274 275.462267513623 196.054967440201
177.688331875784 214.401529013623 220.007497605827 186.107145466662
170.060309133678 176.02916116508 217.49161827303 177.190093953878
179.940434089617 196.283162287039 223.190528581467 182.086041314396
163.522784873917 183.819435823177 230.554144744707 186.913052691138
178.68374604397 200.218627297208 226.30017145558 190.05058107522
175.892044144278 204.9243540519 270.236039624832 211.31475787456
172.99697423373 182.894078932444 203.630706364902 176.313080527097
168.967594268483 184.997838564279 251.436347431161 196.151100065493
200.19877562657 260.715327800329 323.927084578193 260.974846447894
174.565450788373 211.514443837382 214.140825592523 198.669712769233
165.309375677747 189.051057455 305.509502571095 229.206690855686
168.513447739188 183.1443572454 214.40558441431 184.301945190608
156.000291216403 167.607011998126 223.957221574584 167.785464315116
166.977645124544 173.192129422974 235.265550342507 176.185209452965
161.703888386878 162.574598216399 195.265212616651 164.298283117786
170.796092728104 188.005244221801 236.623747011067 190.342611536477
167.988548269226 178.024431708465 200.312161006624 175.256533327535
187.876815570968 214.620772068266 283.006213167202 215.867609102005
175.631972280652 203.867646752351 233.39468380724 193.335515082717
189.128601907357 238.82557360712 278.641396777304 217.673298846885
161.592568569619 181.689610758491 247.943012462463 193.79544794938
180.202867463404 231.760448358995 372.360313171943 286.159188389295
182.207694811842 197.520840888377 225.979430970151 182.083923221664
169.326809544322 176.236057167071 292.104618311821 203.328792682756
182.80883016055 233.37475485047 315.88332491926 253.877830565999
168.064760778746 184.091276272439 233.202295322143 193.586764769298
164.112835815087 170.277119245932 178.396917756281 162.834311123304
202.27562936128 264.781180447573 290.471806993614 232.944873136319
159.911028446122 176.461349254842 335.542796309382 218.625964370799
235.294717287181 302.75679242189 401.928319535837 269.546401251658
172.852627822762 193.210320042334 261.696881979365 211.88436402023
180.167738581718 207.544783200631 246.250427678232 201.804772420991
178.999191327856 193.130289713609 244.407801586953 194.117167567544
171.756637361995 212.803399288043 273.896771215134 213.170934127568
168.202962202837 175.467565765199 222.873825409283 181.795444449134
167.182922586642 180.11948206852 209.98249967835 179.822551887807
184.861062286291 213.181039823853 238.031984013906 197.321211463891
162.600637926476 177.077888584113 209.946939963833 171.923253266775
183.271087352089 207.346136140011 252.689566941853 204.63497659105
176.082268686388 211.647542761763 296.650072837568 223.956351399924
178.303446181814 200.625321927299 242.551862224022 191.179836778281
164.004648479377 179.677406641484 230.900527304077 195.434077265341
178.930495898375 191.450959433461 320.926002039354 218.835962397888
175.025502002017 192.486112286549 238.06003558786 180.369217008568
186.707173567538 226.793056230166 230.105286327477 203.198803915615
157.846452000162 164.658908372757 189.850453923305 163.167100064915
177.52187726258 209.881485909709 227.754215304054 200.755123239812
158.0103710447 163.122512322432 178.25430173588 163.713506167224
176.74444008045 188.171144371717 230.892254499464 194.221969156252
187.734056036818 227.102141082208 218.535223329973 191.830398929455
179.395113699148 186.464121914185 262.752246239505 194.781954439465
167.172867787365 182.331924711534 207.39269146615 176.731198400576
177.684011886867 210.886921878935 286.610154314403 232.128322201084
165.621397758518 179.125189455379 224.240170808911 180.232719208004
181.312331226658 234.619874294416 297.385169234776 241.328431859556
169.269646513485 179.56695247436 204.365660533946 175.31267238915
180.49309200397 198.909980975393 275.95538463406 206.48125465746
158.741899156372 162.897509539983 207.228502531176 166.944774892762
164.887721862542 175.84018847824 246.693660432126 190.954631506738
170.211818800971 178.220723483252 208.762700416756 178.84152663633
191.761969866883 240.904020586106 253.926178116723 219.382494100014
171.64536150031 187.840567524926 279.809344162381 203.620301773708
167.541188105431 177.800759347594 220.183546240647 180.566005648078
191.859418854129 204.804319682668 273.077500452171 212.998829654306
168.096652220546 179.910023894098 207.826600126124 182.664246573917
172.744426073621 200.746465452393 239.620797228455 194.765748772466
175.914126207022 192.231315918172 282.720249831944 210.669320629786
171.49383621829 193.729529002514 235.043230207404 196.100155594701
162.610152461091 173.040603547306 207.078738812211 170.727951858369
182.147379645906 212.324463737348 261.560619891005 212.486325837901
159.756815417399 186.563061573024 230.893787123153 188.281051314777
168.492254926853 189.471759823914 228.469923727907 188.01606452758
162.155408460979 186.788498393126 221.693692824421 195.772037979974
189.60141024751 219.419728192823 233.736126070915 193.963946673241
175.614518939171 192.966482644601 280.263949323505 207.880179767819
178.243676728012 198.123334487851 219.29984219199 183.966070301134
156.459482305336 162.756173391497 175.240508189088 160.458737533008
178.103721555878 205.559123391444 258.266932451906 206.490258965865
174.601656225319 200.540925880563 297.442094455421 211.592625244588
181.592187146041 188.931705929714 222.331129925319 185.637548921564
200.520315071007 259.196749856713 380.841188059577 282.164571648341
184.808831318685 236.023490703284 319.62016180279 233.733808277746
179.641746751622 193.358117898355 227.21524327848 192.73913572097
164.374069748518 178.446413624825 208.288413993815 179.384376348171
179.337180744033 193.740429063885 351.72785822262 220.43856507422
179.397070557541 193.305074331795 285.283837592443 217.290840873592
178.408029731135 194.715850029692 241.282231099105 191.793305819318
186.371922346274 213.819372019225 247.668924538439 214.24551576434
156.938992885773 183.739624007816 255.20545182168 217.884435281983
196.870760868158 269.63006349279 271.814450421442 230.425649559472
168.982202031206 199.599759588796 265.086433977731 210.697575545404
164.144239941834 173.94980868122 199.781441270833 176.608747412222
160.679894230855 168.979390704728 204.428361258061 169.365286006851
174.034615844245 183.159856539891 209.094708314386 178.490594345539
167.484992283548 175.386485314834 223.626624217264 170.831799947831
174.014641957188 197.744670786526 229.394739340533 195.652643977587
168.677874186947 183.824094574497 205.184453076182 179.8247866387
180.18613108278 205.392983472132 406.484443646239 239.101912073194
160.47456017093 164.938687238344 186.11532435686 165.545074990876
166.879200898911 189.967198230595 215.36357328536 179.508225881315
183.366760538372 208.353625663008 230.083029493543 203.953717919376
169.744471043119 183.953580158134 239.768833483881 189.944250129659
179.122121110006 205.70204785751 246.640276828132 198.532002696878
176.793387583957 192.786836850787 198.649125998175 185.072662925197
161.563482010125 187.297846386323 238.989405839353 194.225803475167
190.391877090966 206.518199703618 337.375196382897 203.520311914399
171.502003229402 181.152978138452 235.713886096112 179.470589053105
176.771132681786 196.0227780413 242.567003790406 204.22252140472
178.069702076791 195.689326510934 238.244896044049 190.79782284052
164.861430545541 191.864650505331 197.999721436586 178.107985804511
166.357883559337 176.75981387957 201.129985583122 173.606432584912
194.821012678951 236.628116354178 264.37867833383 216.503617477519
189.120973796587 259.439992636724 397.128640727053 300.343184124313
166.749499084918 183.736968817238 221.576871668814 184.307948055372
172.363214720765 201.397330773052 224.074343157666 192.370118783939
180.822463303172 234.04026358396 388.25101385509 281.993966704834
176.718436301329 191.739338587914 208.232119461999 175.116521662576
180.848668307903 200.288251490969 243.462834571842 204.465392313687
185.002971153191 214.832997863506 207.991283095692 189.28213828818
171.359584309845 187.8894824304 211.091014723134 190.176104030231
199.429795295324 257.272624404467 289.432341770375 219.290376481363
208.029014313226 227.109714757228 282.989196211593 227.795459567682
177.720416683718 223.218049821938 256.53010707792 206.195823290905
174.796264205046 206.00363809172 252.956329614259 202.359756740978
178.466114801227 199.788274371563 209.558502490618 184.115646246258
195.80973665693 218.534999046959 324.794276618056 220.112094021591
151.906808583883 158.36209269515 174.424003500218 156.356862105663
225.344090557206 340.666976794576 415.767085886866 302.537505700554
194.692915267911 224.983475667763 237.512234119075 201.319248932854
200.945185315337 253.68527056639 238.374684127875 206.793204574239
175.33218208997 205.474934367899 213.749526565253 193.346139795748
182.316546632338 201.147090216403 298.690099619285 213.025881846835
165.841109864627 172.104939697623 213.422717061515 172.093658452161
169.053796959973 181.456072728281 246.220070892167 187.592919351709
161.871137706658 180.674364439938 203.909137816773 181.095562191975
160.059001018299 172.540515511321 210.699637286003 174.838417279567
206.599774079188 276.329980858344 276.040641841734 210.86528057985
161.814867534938 170.720500433486 196.300217242827 166.120318085216
192.10799031987 229.278036253197 235.763964499865 201.068529195695
166.148552248054 181.05678313346 228.037884974473 183.596213048164
178.264812615361 187.577228789254 299.406420828433 206.325193433541
171.17538144567 191.059285554654 239.187899554571 194.960360088159
187.30214347879 197.9045906464 366.303561013204 243.705183549745
153.836824434344 167.394212763442 182.646255817384 159.916509210552
177.680172316617 196.70003935723 207.047507964934 183.987440574304
170.459016239062 190.246651493525 237.423049797329 199.126038532608
161.358989515084 170.244683172769 206.449635894515 173.342532435736
166.929609133668 178.329307039248 210.876629301113 179.691211120766
184.413717900897 201.080675625176 278.19594685517 200.561142006071
195.736310162245 208.934626420473 347.225756856868 215.646497204924
