"n_obs" "em_cl_N" "em_cl_loglike" "em_el_N" "em_el_loglike" "em_pel_N" "em_pel_loglike" "opt_cl_N" "opt_cl_loglike" "opt_el_N" "opt_el_loglike" "opt_pel_N" "opt_pel_loglike"
130 183.641525455989 -738.177516225995 183.641525455989 -738.177516225995 183.35985990726 -738.182984672267 188.970509959571 -102.641460917475 183.881363644465 -738.177472940276 183.602590261323 -738.18293960849
131 169.100754213074 -738.90311091486 169.100754213074 -738.90311091486 168.854191317537 -738.908886114253 174.185181738536 -97.6135376172625 169.286704946045 -738.903063110597 169.042155505753 -738.908838310993
120 214.063225711263 -660.700619183005 214.063225711263 -660.700619183005 206.834617028719 -660.770840458608 229.886297621907 -83.275594272991 215.241749269728 -660.700451922924 207.664901309386 -660.770715461724
128 297.551102450724 -715.048584152702 297.551102450724 -715.048584152702 266.56195557255 -715.209995763 328.667211028815 -90.9038654164271 301.121730735261 -715.048263178727 268.257653654042 -715.209813755519
129 195.555427246471 -724.328388276878 195.555427246471 -724.328388276878 193.758750706218 -724.354174125343 205.536018149919 -94.5769779741328 196.117779613444 -724.328294472883 194.248919200622 -724.354091812501
118 197.301075564066 -660.175282772241 197.301075564066 -660.175282772241 194.978663838547 -660.19748422458 211.163074779127 -94.3591801410343 198.241199341011 -660.17512092966 195.795319105682 -660.197337790003
122 242.920705919835 -665.228413524009 242.920705919835 -665.228413524009 217.80879899396 -665.413725881582 270.32579958018 -76.1369314262112 245.3711755214 -665.228122442205 218.814675083382 -665.413579589646
137 190.223100625546 -792.019438032852 190.223100625546 -792.019438032852 189.929342475458 -792.023734604527 197.889338334247 -115.21310686851 190.600469746958 -792.019350414892 190.2929246888 -792.023651260215
127 293.807097968089 -710.664702428043 293.807097968089 -710.664702428043 266.235945335188 -710.803894563813 325.376841365558 -92.3731382760705 297.467315853103 -710.664330319285 268.005603841107 -710.803675541666
123 202.787660244489 -685.921771062233 202.787660244489 -685.921771062233 199.530428066542 -685.95671445929 216.319979604063 -91.1380309127779 203.692109373518 -685.92162215169 200.27359068852 -685.956587676187
127 178.555773837317 -703.081407736017 178.555773837317 -703.081407736017 176.566859816996 -703.114523416417 188.509955250472 -85.1153740272734 179.029993515228 -703.081312045659 176.952183537929 -703.114443939087
136 193.462752921455 -777.502296917037 193.462752921455 -777.502296917037 193.03381296068 -777.509821286796 200.290522165034 -106.590714746879 193.800439073272 -777.50223122754 193.353767858504 -777.509760134604
139 187.418837422717 -794.047503069261 187.418837422717 -794.047503069261 187.063751651713 -794.055038173964 193.245972644224 -105.422424403892 187.672328008526 -794.047447728713 187.307036812797 -794.054984881137
117 146.481684157941 -643.643743997679 146.481684157941 -643.643743997679 145.806944690721 -643.655537812414 156.127854347098 -83.9114345401488 146.799682148725 -643.643644426662 146.096024825365 -643.655445451027
141 210.845160553264 -815.3896782509 210.845160553264 -815.3896782509 210.396685417095 -815.396731600232 217.907232637668 -114.755299584491 211.241910078806 -815.389614980724 210.778066334812 -815.396670907128
112 160.098008086745 -617.273225508103 160.098008086745 -617.273225508103 158.825588813768 -617.290866557476 170.42540925299 -86.0873387214524 160.572761232189 -617.273126110607 159.258658299258 -617.290772177746
126 153.154043303967 -701.674513951552 153.154043303967 -701.674513951552 152.965906586267 -701.67998560419 157.281212166472 -89.797939368928 153.270319357551 -701.674481599212 153.082446878284 -701.679951614993
137 182.651797389577 -777.609189715462 182.651797389577 -777.609189715462 181.807359161442 -777.623983787525 191.291510068472 -100.850580835066 183.024458238825 -777.609107156303 182.144021527848 -777.623909833024
134 213.779700654923 -753.587728280996 213.779700654923 -753.587728280996 210.591393045664 -753.624084565266 227.195283701457 -94.3751882922012 214.664014285 -753.587577173851 211.320861044397 -753.62395478899
119 187.709114194412 -654.441962848733 187.709114194412 -654.441962848733 184.409874707418 -654.484099652946 199.547802303254 -82.8923479551782 188.393596520134 -654.441853385704 184.98617059722 -654.484000676855
124 212.018968655959 -698.607584238952 212.018968655959 -698.607584238952 206.815503713396 -698.642842145166 235.98242245217 -97.9649015404398 213.785442961829 -698.607288311973 208.138111895634 -698.642603321432
140 221.522702314767 -800.588660594026 221.522702314767 -800.588660594026 218.670228098208 -800.619580173314 235.22195940334 -105.841545881396 222.42838526434 -800.588516748996 219.441533191109 -800.61945457945
121 252.748932951477 -678.169193437904 252.748932951477 -678.169193437904 234.114413215269 -678.259715598355 286.979145681766 -94.8562628579618 256.166459719712 -678.168800104381 235.954606313846 -678.259471740962
134 182.391877184064 -775.681427265369 182.391877184064 -775.681427265369 182.245612635662 -775.683464912416 188.445349570552 -116.642158422242 182.662031639185 -775.681364728169 182.519435439851 -775.683399305219
135 314.596164091195 -767.753391711011 314.596164091195 -767.753391711011 305.500838186609 -767.809746017605 332.821325629027 -102.4374921124 316.78613328443 -767.753193680501 307.258128084439 -767.809575640625
128 176.032293483145 -716.903970062108 176.032293483145 -716.903970062108 175.199998667195 -716.919451125316 183.567131011534 -93.1191624993349 176.364068771935 -716.903903108751 175.511918434419 -716.919386106585
123 180.685392997109 -692.794454839574 180.685392997109 -692.794454839574 179.932338528089 -692.804824758084 189.7752268967 -98.1140059192517 181.172755219839 -692.794355118377 180.38740642156 -692.804729405494
128 286.641608450508 -709.437633495827 286.641608450508 -709.437633495827 243.000780443385 -709.649426427864 333.394666494165 -85.2957723245669 291.989540232021 -709.437064297896 244.581942714378 -709.649192410107
114 183.361897011606 -627.177708199081 183.361897011606 -627.177708199081 179.260346478964 -627.220513635406 198.457457828664 -84.4165075918707 184.28439918111 -627.177555652939 179.968410065969 -627.220391367556
127 338.047823950755 -714.261163287903 338.047823950755 -714.261163287903 289.699938175724 -714.433606898346 384.143839290485 -95.9218154735763 344.521222952839 -714.260649463743 292.233553720361 -714.433347758978
120 242.623793058132 -662.724847768977 242.623793058132 -662.724847768977 218.307700204942 -662.869280572747 274.517381421404 -85.2223054677775 245.538176842863 -662.724528526417 219.623269636851 -662.869105206494
135 313.216511656042 -765.605166276328 313.216511656042 -765.605166276328 272.841160954553 -765.734601583711 379.384890253981 -100.264649521294 321.603957972374 -765.604336263302 275.887607447946 -765.73420681259
133 315.99548947318 -754.393209180144 315.99548947318 -754.393209180144 289.6750444943 -754.511751836335 349.03076424105 -100.865303804285 320.021592026215 -754.39282971021 291.8347705509 -754.511515075531
135 213.88952699854 -770.595785241415 213.88952699854 -770.595785241415 211.82413662403 -770.617687743628 226.865144765771 -105.484196358509 214.708099744709 -770.595659046483 212.558737646592 -770.617570939491
128 195.852990649208 -707.662291709677 195.852990649208 -707.662291709677 189.530316815082 -707.735969412226 212.266385417122 -83.7490846016803 196.794003069202 -707.662125702037 190.164968894379 -707.735844904817
129 165.734353706434 -739.202735616384 165.734353706434 -739.202735616384 165.67288652597 -739.203929153911 169.925611838172 -109.667393492164 165.880695766249 -739.202696749428 165.814045833137 -739.203892598004
128 180.420948967718 -725.501158885764 180.420948967718 -725.501158885764 179.962552961563 -725.508935809716 187.154814997803 -101.690255707359 180.73090836174 -725.501100153815 180.276682322149 -725.508873517586
131 296.878603727922 -730.957920077228 296.878603727922 -730.957920077228 249.514245404628 -731.152470394544 352.573608988063 -89.2052425693074 303.414403927433 -730.957289935033 251.45877523289 -731.152214487315
130 195.955339702759 -731.966530473559 195.955339702759 -731.966530473559 194.272225022494 -731.989104859773 206.71229581837 -96.3510826543725 196.565711098032 -731.966412426063 194.822660640473 -731.98899686839
111 201.543228540674 -605.027647318436 201.543228540674 -605.027647318436 195.730809039575 -605.084861273029 216.213144000397 -79.372846129219 202.634123505079 -605.027478985107 196.518058899267 -605.084732974144
139 178.916107497241 -797.347423190666 178.916107497241 -797.347423190666 178.53562858543 -797.353820553967 186.939735611995 -108.780881160877 179.231190304388 -797.347340073143 178.840001304214 -797.353740369782
120 140.255701364331 -673.295784551867 140.255701364331 -673.295784551867 140.234156285198 -673.296271795086 143.012598149661 -96.4196175630352 140.318429633347 -673.295759878364 140.300203711858 -673.296248215303
133 319.307957205184 -742.753868946044 319.307957205184 -742.753868946044 262.902375178135 -743.0060916599 368.859889113671 -89.2142792765689 325.5108694797 -742.753313159968 264.589481045646 -743.005882659399
134 163.995955006018 -759.466571166367 163.995955006018 -759.466571166367 163.79137538622 -759.471321964145 169.441427808658 -100.599995141933 164.177163306007 -759.466518797135 163.964458205617 -759.471271253362
132 258.205490422632 -747.382110230793 258.205490422632 -747.382110230793 244.25870750094 -747.461075352911 287.162343816642 -99.8202001243237 260.904452703614 -747.381783651229 245.915471684988 -747.460853837341
134 177.690538938317 -764.155757173746 177.690538938317 -764.155757173746 177.375202149844 -764.161936858334 183.900450667645 -105.150819449758 177.957893384033 -764.155696144136 177.626095598504 -764.161878476883
118 185.081941789054 -656.804258827517 185.081941789054 -656.804258827517 183.5433047251 -656.82287893416 195.991303876867 -91.0399629991086 185.730470550881 -656.804141793493 184.133400604873 -656.822768316253
118 154.778902348198 -666.197559515471 154.778902348198 -666.197559515471 154.715965339175 -666.198777626622 158.771471950551 -100.648314177291 154.93052911018 -666.197523380462 154.85904637133 -666.198743754558
137 186.856822003249 -773.671038987076 186.856822003249 -773.671038987076 186.305548178729 -773.683347838417 192.685272571089 -96.8924507982967 187.101947656976 -773.670992538834 186.550119495555 -773.683298755564
125 196.851639120123 -699.332945563352 196.851639120123 -699.332945563352 194.973378541303 -699.357555249715 207.155640652801 -92.9407469771657 197.4649212911 -699.332847635019 195.534677274586 -699.357461138944
139 193.08268753803 -789.785229848959 193.08268753803 -789.785229848959 191.769734306467 -789.804285435526 203.991914236321 -101.107538030358 193.634055092026 -789.785105053106 192.261399192695 -789.804171016563
121 232.625174834407 -678.20599571518 232.625174834407 -678.20599571518 229.570897900744 -678.23351642521 245.26481706556 -94.9494861539755 233.670888756101 -678.205873699612 230.513329419588 -678.23340366156
127 250.724358645452 -711.837721174903 250.724358645452 -711.837721174903 237.171591806022 -711.912728393179 281.608543819772 -93.6064702348778 253.756868880119 -711.837313495533 238.998159633521 -711.9124457421
123 222.953775722635 -682.237327667543 222.953775722635 -682.237327667543 214.693408436197 -682.305031014739 242.415176864769 -87.3873417336411 224.508716341268 -682.237099242541 215.752737008018 -682.304861107957
117 241.84998033999 -649.197757428816 241.84998033999 -649.197757428816 233.403665967133 -649.257522124428 260.183408274528 -89.0348269365567 243.579032523773 -649.197555026836 234.69986838137 -649.257358488991
128 167.765298218692 -728.435835029549 167.765298218692 -728.435835029549 167.640828254593 -728.438527523038 172.434176801356 -104.7266917973 167.940946465457 -728.435796201434 167.804259120012 -728.438492523923
124 231.466716041593 -688.450056381587 231.466716041593 -688.450056381587 213.241398212568 -688.557959585133 266.343998944551 -87.7484511891011 234.380252027215 -688.44966007408 214.606738117537 -688.557738657915
130 223.482550009866 -734.965601610125 223.482550009866 -734.965601610125 219.308802912635 -735.003724895556 238.985391721207 -99.2442065501682 224.618632440533 -734.965445553623 220.233341616552 -735.003593021954
134 229.052330907101 -743.766388579281 229.052330907101 -743.766388579281 219.642156542108 -743.863750159281 246.085094619478 -84.5009403377196 230.295063974886 -743.766202780667 220.436419869393 -743.863620631393
138 174.616016387588 -797.752074041033 174.616016387588 -797.752074041033 174.523797284653 -797.753690160131 178.986840180524 -115.164249272322 174.762923272829 -797.752039382997 174.678918950552 -797.753650319458
126 193.396315814247 -714.987430593442 193.396315814247 -714.987430593442 192.496347803345 -714.999256529361 202.801750859569 -102.782050866632 193.943493314656 -714.987339918257 192.988814570591 -714.999177397283
119 372.637526716891 -658.056505914744 372.637526716891 -658.056505914744 322.780218648749 -658.253523677698 405.08598669809 -86.2125013352892 377.76904972985 -658.056147239982 325.062032293759 -658.253316525961
123 175.644067243503 -688.900504583216 175.644067243503 -688.900504583216 175.038404965645 -688.911232111695 182.651816110732 -94.2546998706021 175.981645881242 -688.900437141529 175.352966566171 -688.911166729376
